issue_id,creator,created_at,closed_at,labels,n_comments,n_reactions,is_locked
731556013,AndiAJ,2020-10-28T15:36:26Z,2021-03-18T19:37:45Z,"['Bug 🐞', 'P2', 'QA Verified']",1,0,False
731537786,SimonBasca,2020-10-28T15:15:58Z,2021-06-25T10:54:26Z,"['Bug 🐞', 'P16107', 'P3']",1,0,False
731406223,AndiAJ,2020-10-28T12:41:09Z,,"['Bug 🐞', 'Feature-Request', 'Needs-UX']",0,0,False
731399600,AndiAJ,2020-10-28T12:31:26Z,,"['Bug 🐞', 'P2']",4,0,False
731361982,AndiAJ,2020-10-28T11:35:51Z,,"['Bug 🐞', 'Crash', 'P3']",2,0,False
731348450,AndiAJ,2020-10-28T11:16:18Z,,"['Bug 🐞', 'P3']",0,0,False
731326112,AndiAJ,2020-10-28T10:45:19Z,,"['Bug 🐞', 'P3']",0,1,False
731267039,AndiAJ,2020-10-28T09:28:33Z,,"['Bug 🐞', 'P3']",0,0,False
731261430,AndiAJ,2020-10-28T09:21:47Z,,"['Bug 🐞', 'P3']",0,0,False
731230674,AndiAJ,2020-10-28T08:42:20Z,2021-02-25T17:55:37Z,['Bug 🐞'],1,0,False
731224944,AndiAJ,2020-10-28T08:34:24Z,,['Feature-Request'],1,0,False
731177610,AndiAJ,2020-10-28T07:19:36Z,,"['Bug 🐞', 'P1']",1,0,False
730760791,data-sync-user,2020-10-27T19:44:53Z,,['Crash'],0,0,False
730728831,dnarcese,2020-10-27T19:00:37Z,2020-11-16T21:52:47Z,['Bug 🐞'],3,0,False
730702685,nbhasin2,2020-10-27T18:22:06Z,2020-10-28T15:54:06Z,"['1', 'Crash', 'QA Verified']",1,0,False
730509092,AndiAJ,2020-10-27T14:34:21Z,,"['Bug 🐞', 'P3']",1,1,False
730464339,AndiAJ,2020-10-27T13:44:14Z,,"['Bug 🐞', 'P3']",0,0,False
730418414,AndiAJ,2020-10-27T12:45:34Z,,"['Bug 🐞', 'P3']",0,0,False
730401730,AndiAJ,2020-10-27T12:21:25Z,,"['Bug 🐞', 'P2']",0,0,False
730377803,AndiAJ,2020-10-27T11:47:33Z,,"['Bug 🐞', 'P2', 'eng-ready']",2,0,False
730368320,AndiAJ,2020-10-27T11:35:52Z,2020-10-27T11:46:29Z,['Bug 🐞'],0,0,False
730288388,isabelrios,2020-10-27T09:50:10Z,,['eng:automation'],0,0,False
730276130,AndiAJ,2020-10-27T09:33:35Z,2020-10-28T19:32:21Z,"['Bug 🐞', 'QA Verified']",5,0,False
729784311,SimonBasca,2020-10-26T17:58:12Z,2020-11-17T18:23:05Z,['Bug 🐞'],1,0,False
729771831,SimonBasca,2020-10-26T17:40:33Z,2020-11-16T21:53:47Z,['Bug 🐞'],4,0,False
729763885,SimonBasca,2020-10-26T17:29:31Z,,"['Bug 🐞', 'P2']",0,0,False
729757575,SimonBasca,2020-10-26T17:21:14Z,,"['Bug 🐞', 'P1']",4,0,False
729647313,nasiralamreeki,2020-10-26T15:07:49Z,,['Feature-Request'],0,0,False
728474184,nbhasin2,2020-10-23T19:34:04Z,2020-11-16T21:54:03Z,['2'],0,0,False
728390997,dnarcese,2020-10-23T17:26:46Z,,['P2'],0,0,False
728251901,oscar345,2020-10-23T14:10:47Z,,['Feature-Request'],2,1,False
728060555,isabelrios,2020-10-23T09:25:55Z,,['eng:automation'],1,0,False
727777724,data-sync-user,2020-10-22T23:12:23Z,2020-10-23T19:25:59Z,['1'],0,0,False
727587789,jevans-mozilla,2020-10-22T17:33:32Z,,['Technical Debt'],0,0,False
727561348,jevans-mozilla,2020-10-22T16:55:22Z,2021-02-19T03:28:09Z,['Technical Improvement'],2,0,False
727504775,data-sync-user,2020-10-22T15:40:33Z,,['P2'],0,0,False
727326593,csuciu,2020-10-22T12:04:58Z,2020-10-23T09:53:53Z,['Crash'],2,0,False
727283757,BigSamSampson,2020-10-22T11:01:58Z,2021-03-04T17:07:57Z,['Bug 🐞'],2,0,False
727275173,BigSamSampson,2020-10-22T10:49:16Z,2021-03-04T19:24:46Z,['Bug 🐞'],1,0,False
727262250,BigSamSampson,2020-10-22T10:30:29Z,,"['Bug 🐞', 'P3']",1,0,False
727256356,BigSamSampson,2020-10-22T10:22:09Z,,"['Bug 🐞', 'P3']",1,0,False
725920202,data-sync-user,2020-10-20T20:28:30Z,2020-12-01T19:53:42Z,['QA Verified'],1,0,False
725749441,data-sync-user,2020-10-20T16:16:48Z,2020-11-30T20:20:01Z,['QA Verified'],1,0,False
725703696,data-sync-user,2020-10-20T15:21:16Z,2020-11-06T23:13:57Z,['QA Verified'],1,0,False
725680941,isabelrios,2020-10-20T14:59:43Z,2020-11-03T13:33:40Z,"['eng:automation', 'eng:ui-test']",2,0,False
725652616,BigSamSampson,2020-10-20T14:32:03Z,2020-11-02T13:55:51Z,"['Bug 🐞', 'Crash']",3,0,False
725491413,m-him,2020-10-20T11:33:56Z,,"['Bug 🐞', 'P1']",8,6,False
725181796,brampitoyo,2020-10-20T04:21:42Z,,['Feature-Request'],0,0,False
725171261,brampitoyo,2020-10-20T03:58:24Z,,['Feature-Request'],0,0,False
725065427,PerkyMcSkittles,2020-10-20T00:02:36Z,2021-02-26T17:32:49Z,['Bug 🐞'],5,0,False
724741239,xyrer,2020-10-19T15:38:03Z,,"['Bug 🐞', 'P3']",2,0,False
723956148,tillrathmann,2020-10-18T08:26:03Z,,"['Bug 🐞', 'P2']",0,0,False
723815751,lolo2bdx,2020-10-17T17:58:43Z,2021-03-01T08:47:43Z,"['Bug 🐞', 'Crash', 'P1']",14,0,False
722984313,ksze,2020-10-16T07:34:48Z,2021-02-26T17:37:12Z,['Bug 🐞'],1,0,False
722407551,kaylagalway,2020-10-15T14:49:05Z,,['P3'],2,0,False
722323898,isabelrios,2020-10-15T13:12:26Z,2020-10-20T08:57:43Z,['eng:automation'],0,0,False
721390473,isabelrios,2020-10-14T11:50:09Z,2020-10-15T08:33:46Z,['eng:automation'],0,0,False
721204872,SimonBasca,2020-10-14T07:10:11Z,2020-11-17T23:10:18Z,['Bug 🐞'],1,0,False
720879250,nbhasin2,2020-10-13T21:43:46Z,2020-10-14T16:08:58Z,"['2', 'Bug 🐞']",0,0,False
720692535,data-sync-user,2020-10-13T19:03:18Z,2020-10-13T19:09:45Z,['QA Verified'],0,0,False
720581230,jevans-mozilla,2020-10-13T17:30:13Z,2020-10-26T18:55:32Z,['Technical Debt'],1,0,False
719176811,NN---,2020-10-12T08:23:32Z,,['Feature-Request'],0,0,False
719085459,karlcow,2020-10-12T06:17:50Z,,"['Bug 🐞', 'P3']",0,0,False
718041593,SimonBasca,2020-10-09T10:39:15Z,2020-10-14T14:38:28Z,"['Bug 🐞', 'QA Verified']",2,0,False
718041352,SimonBasca,2020-10-09T10:38:53Z,2020-10-14T14:42:38Z,['Bug 🐞'],1,0,False
718020094,Duckbilled,2020-10-09T10:04:17Z,,['Feature-Request'],1,0,False
717610651,data-sync-user,2020-10-08T19:37:52Z,2020-10-27T03:15:24Z,"['Feature-Request', 'Must']",0,0,False
717231085,isabelrios,2020-10-08T10:44:44Z,,['eng:automation'],0,0,False
716975090,jcsteh,2020-10-08T02:39:59Z,,"['Accessibility', 'P2']",1,0,False
716606701,isabelrios,2020-10-07T14:56:33Z,2020-10-08T16:15:25Z,['eng:automation'],0,0,False
716508363,SimonBasca,2020-10-07T12:59:35Z,2020-10-14T16:10:59Z,"['Bug 🐞', 'P1', 'QA Verified']",2,0,False
716498832,SimonBasca,2020-10-07T12:47:44Z,2020-10-22T19:01:14Z,"['2', 'Bug 🐞', 'Crash', 'QA Verified']",4,0,False
716457076,csuciu,2020-10-07T11:48:11Z,,['P3'],0,0,False
716411788,moon8orange,2020-10-07T10:39:41Z,2021-05-20T19:35:42Z,"['Bug 🐞', 'Needs-UX', 'P1', 'QA Verified']",7,0,False
715974608,data-sync-user,2020-10-06T19:46:12Z,2021-06-11T10:43:07Z,"['Feature-Request', 'QA Verified', 'eng-ready']",7,0,False
715963195,Duckbilled,2020-10-06T19:27:21Z,,['Feature-Request'],2,1,False
715777994,vauxhall,2020-10-06T15:16:11Z,2020-12-23T21:31:06Z,"['Bug 🐞', 'Crash']",2,0,False
715728946,vauxhall,2020-10-06T14:25:28Z,2021-02-26T17:39:14Z,['Bug 🐞'],1,0,False
715092208,dnarcese,2020-10-05T19:11:48Z,2020-10-08T19:02:38Z,"['Bug 🐞', 'P1']",1,0,False
714946058,isabelrios,2020-10-05T15:33:19Z,2020-10-05T21:17:08Z,"['eng:automation', 'eng:ui-test']",0,0,False
714420494,rnewman,2020-10-04T22:59:39Z,2020-10-08T18:22:15Z,"['Bug 🐞', 'QA Verified']",2,1,False
714420039,rnewman,2020-10-04T22:56:59Z,,"['Bug 🐞', 'Crash', 'P1', 'QA Verified']",20,1,False
714419246,rnewman,2020-10-04T22:51:24Z,2020-10-20T15:56:29Z,"['2', 'Bug 🐞']",1,1,False
713948716,Delphine,2020-10-02T23:17:51Z,2021-03-04T21:01:57Z,['Bug 🐞'],2,0,False
713920575,Delphine,2020-10-02T21:49:51Z,,"['Bug 🐞', 'Needs-UX', 'P1', 'eng-ready']",1,0,False
713905789,dblohm7,2020-10-02T21:13:40Z,,"['Bug 🐞', 'P3']",6,0,False
713477296,isabelrios,2020-10-02T09:21:45Z,2020-10-14T14:53:19Z,['eng:automation'],2,0,False
713409815,OddHouseGames,2020-10-02T07:21:13Z,,['Feature-Request'],0,0,False
712975492,data-sync-user,2020-10-01T15:58:21Z,2020-10-05T21:48:14Z,"['2', 'QA Verified']",2,0,False
712974948,data-sync-user,2020-10-01T15:57:42Z,2020-10-02T04:50:38Z,['QA Verified'],2,0,False
712883256,SimonBasca,2020-10-01T14:12:40Z,2020-11-03T20:05:19Z,"['2', 'Bug 🐞', 'P2', 'QA Verified']",3,0,False
712822191,SimonBasca,2020-10-01T13:01:10Z,2020-10-09T10:58:46Z,"['Bug 🐞', 'QA Verified']",5,0,False
712691809,TheoChevalier,2020-10-01T10:01:33Z,2020-10-08T15:48:13Z,"['1', 'Bug 🐞', 'P1', 'QA Verified']",3,0,False
712311212,Duckbilled,2020-09-30T22:04:05Z,,['Feature-Request'],4,0,False
712263938,athomasmoz,2020-09-30T20:38:39Z,2020-11-05T16:06:57Z,"['Bug 🐞', 'QA Verified']",1,0,False
711916108,muhasturk,2020-09-30T12:46:22Z,2020-10-01T17:25:16Z,['Technical Debt'],1,0,False
711811009,isabelrios,2020-09-30T10:02:15Z,,"['eng:automation', 'eng:ui-test']",0,0,False
711306049,data-sync-user,2020-09-29T17:16:45Z,2020-10-05T14:21:29Z,['3'],0,0,False
711305479,data-sync-user,2020-09-29T17:15:50Z,2020-10-05T14:21:25Z,['2'],0,0,False
711199549,data-sync-user,2020-09-29T14:57:35Z,,['Needs-UX'],0,0,False
711082604,BigSamSampson,2020-09-29T12:51:23Z,2021-05-05T20:47:23Z,"['Bug 🐞', 'P2', 'QA Verified']",2,0,False
711009511,SimonBasca,2020-09-29T11:12:17Z,2020-09-30T22:56:11Z,"['3', 'Bug 🐞', 'Crash', 'QA Verified']",2,0,False
710571191,Duckbilled,2020-09-28T20:54:11Z,,"['Feature-Request', 'Needs-UX']",0,0,False
710067995,isabelrios,2020-09-28T08:42:31Z,2020-09-28T16:09:46Z,"['Bug 🐞', 'Regression', 'eng:bug-auto-found']",0,0,False
708994949,garvankeeley,2020-09-25T14:41:48Z,2020-09-25T19:27:06Z,['Bug 🐞'],0,0,False
708789148,isabelrios,2020-09-25T09:26:18Z,2020-10-02T09:19:51Z,"['Bug 🐞', 'P2', 'eng:bug-auto-found', 'security']",3,0,False
708755523,isabelrios,2020-09-25T08:35:08Z,2020-09-29T16:59:04Z,['Bug 🐞'],2,0,False
708744096,isabelrios,2020-09-25T08:17:01Z,,"['Bug 🐞', 'Needs-UX']",2,0,False
708179545,SimonBasca,2020-09-24T13:38:11Z,2020-10-09T10:50:17Z,"['Bug 🐞', 'P3', 'QA Verified']",1,0,False
707598341,garvankeeley,2020-09-23T18:45:05Z,2020-09-25T14:36:41Z,['Bug 🐞'],3,0,False
707581204,GeckoEidechse,2020-09-23T18:23:03Z,2020-10-14T20:16:28Z,"['1', 'Bug 🐞', 'P2', 'QA Verified']",7,1,False
707486169,isabelrios,2020-09-23T15:53:46Z,2020-09-24T21:26:31Z,"['eng:automation', 'iOS14']",0,0,False
707266390,SimonBasca,2020-09-23T11:07:16Z,,"['Feature-Request', 'Needs-UX']",0,0,False
707205651,isabelrios,2020-09-23T09:35:39Z,2020-11-05T08:50:40Z,"['eng:automation', 'eng:ui-test']",1,0,False
707064455,digitalqualms,2020-09-23T05:44:13Z,,"['Feature-Request', 'P2']",15,13,False
706650109,data-sync-user,2020-09-22T19:52:25Z,2020-10-07T17:28:51Z,"['1', 'QA Verified']",3,0,False
706620047,dnarcese,2020-09-22T19:00:43Z,2020-09-22T21:37:18Z,"['2', 'Bug 🐞']",0,0,False
706572079,Pr1m36,2020-09-22T17:40:19Z,2020-09-30T15:48:03Z,"['Bug 🐞', 'Crash', 'P1']",3,0,False
706511984,data-sync-user,2020-09-22T16:06:04Z,,"['P2', 'eng-ready']",2,1,False
706198911,isabelrios,2020-09-22T08:58:43Z,2020-10-01T16:02:45Z,"['2', 'Bug 🐞', 'P1', 'QA Verified', 'Should', 'ios14-widget']",1,0,False
706019824,mvykol,2020-09-22T01:41:08Z,2021-05-10T20:34:19Z,"['Bug 🐞', 'P1', 'iOS14']",2,7,False
705931195,rpappalax,2020-09-21T21:33:07Z,2020-09-22T21:13:10Z,['Bug 🐞'],1,0,False
705917187,isabelrios,2020-09-21T21:06:57Z,2020-09-23T21:22:52Z,"['Bug 🐞', 'Needs-UX', 'P2', 'QA Verified']",2,0,False
705516529,isabelrios,2020-09-21T11:35:28Z,2020-09-28T10:29:15Z,"['eng:automation', 'iOS14']",0,0,False
705500444,isabelrios,2020-09-21T11:10:13Z,2020-09-25T13:56:16Z,"['Bug 🐞', 'P1', 'QA Verified', 'eng:bug-auto-found', 'iOS14']",2,0,False
705392938,isabelrios,2020-09-21T08:24:15Z,2020-09-22T07:37:28Z,"['eng:automation', 'iOS14']",0,0,False
704942529,chloekek,2020-09-19T17:31:18Z,,['Feature-Request'],0,0,False
704647554,travis79,2020-09-18T20:46:47Z,,"['Bug 🐞', 'P2']",0,0,False
704628874,athomasmoz,2020-09-18T20:11:39Z,2020-10-01T20:15:42Z,"['3', 'Crash', 'P1', 'QA Verified']",5,0,False
704528639,charlieegan3,2020-09-18T17:06:41Z,,"['Bug 🐞', 'P2']",1,0,False
704425493,SimonBasca,2020-09-18T14:27:58Z,2020-09-24T17:34:21Z,"['Bug 🐞', 'P1', 'QA Verified', 'iOS14']",5,0,False
704413244,isabelrios,2020-09-18T14:12:03Z,2020-09-24T17:29:01Z,"['Bug 🐞', 'P1', 'QA Verified', 'Regression', 'eng:bug-auto-found', 'iOS14']",4,0,False
704406488,isabelrios,2020-09-18T14:03:39Z,2020-10-05T17:30:41Z,"['3', 'Bug 🐞', 'P1', 'Regression', 'iOS14']",0,0,False
704384302,SimonBasca,2020-09-18T13:35:08Z,2020-09-25T13:54:47Z,"['Bug 🐞', 'P1', 'QA Verified', 'Regression', 'iOS14']",3,1,False
704269657,isabelrios,2020-09-18T10:27:10Z,2020-09-24T17:28:09Z,"['Bug 🐞', 'P1', 'QA Verified', 'Regression', 'Should', 'eng:bug-auto-found', 'iOS14']",3,0,False
704162678,SimonBasca,2020-09-18T07:37:49Z,2021-02-04T09:42:35Z,['Bug 🐞'],2,0,False
704044648,garvankeeley,2020-09-18T03:09:26Z,2021-02-26T17:44:07Z,['Bug 🐞'],0,0,False
703068020,athomasmoz,2020-09-16T20:54:35Z,2020-09-17T16:19:34Z,['2'],1,0,False
702858429,athomasmoz,2020-09-16T15:22:35Z,2020-10-14T20:28:18Z,['2'],0,0,False
702760912,csuciu,2020-09-16T13:22:01Z,,"['Bug 🐞', 'P3']",0,0,False
702057720,garvankeeley,2020-09-15T15:59:16Z,2020-09-22T15:44:38Z,"['Bug 🐞', 'QA Verified']",2,0,False
702046539,SimonBasca,2020-09-15T15:44:57Z,2020-09-30T10:34:24Z,['Bug 🐞'],2,0,False
701767518,isabelrios,2020-09-15T09:27:46Z,2020-09-17T15:48:19Z,"['eng:automation', 'eng:intermittent-test', 'eng:ui-test']",1,0,False
701735627,isabelrios,2020-09-15T08:44:20Z,2020-09-16T21:44:03Z,"['Bug 🐞', 'QA Verified', 'eng:bug-auto-found']",2,0,False
701592785,karlcow,2020-09-15T04:13:58Z,,"['Bug 🐞', 'P3']",2,0,False
701107622,isabelrios,2020-09-14T13:32:15Z,,['eng:automation'],1,0,False
701102489,jevans-mozilla,2020-09-14T13:25:52Z,2021-01-12T16:12:24Z,['Technical Improvement'],0,0,False
700979326,isabelrios,2020-09-14T10:36:13Z,2020-09-14T13:54:29Z,['eng:automation'],0,0,False
700534656,FoxRunTime,2020-09-13T09:37:17Z,2021-01-05T10:19:13Z,['Bug 🐞'],13,2,False
699578723,bs,2020-09-11T17:44:03Z,,['Feature-Request'],0,0,False
698368986,data-sync-user,2020-09-10T18:57:53Z,2020-10-19T21:12:42Z,['Needs-Strings'],1,1,False
698267600,isabelrios,2020-09-10T17:25:43Z,2020-09-17T10:11:29Z,"['eng:automation', 'eng:ui-test', 'iOS14']",0,0,False
698186538,isabelrios,2020-09-10T16:11:19Z,2020-09-25T08:38:51Z,"['eng:automation', 'eng:ui-test', 'iOS14']",4,0,False
697722046,isabelrios,2020-09-10T10:13:02Z,,"['eng:automation', 'eng:ui-test']",0,0,False
696796842,isabelrios,2020-09-09T13:04:04Z,,"['eng:automation', 'iOS14']",2,0,False
692735712,thomcc,2020-09-04T05:24:18Z,,"['Bug 🐞', 'P2', 'a-s']",1,0,False
692629247,pcrook,2020-09-04T02:44:58Z,2020-09-29T18:12:04Z,['Bug 🐞'],5,0,False
692437489,james-culp,2020-09-03T22:17:29Z,,['P3'],1,4,False
691481839,garvankeeley,2020-09-02T22:38:40Z,,['Bug 🐞'],0,0,False
691436737,nbhasin2,2020-09-02T21:33:48Z,2020-09-16T16:25:32Z,['QA Verified'],1,0,False
691090443,SathyaseelanRamachandran,2020-09-02T14:54:27Z,2021-07-09T08:36:48Z,['Bug 🐞'],3,0,False
691085723,SathyaseelanRamachandran,2020-09-02T14:48:23Z,2021-03-25T16:51:39Z,['Bug 🐞'],1,0,False
691076540,SathyaseelanRamachandran,2020-09-02T14:36:37Z,2021-03-25T16:55:14Z,['Bug 🐞'],1,0,False
690148895,isabelrios,2020-09-01T13:35:27Z,2020-09-14T15:13:53Z,['eng:automation'],0,0,False
690076739,isabelrios,2020-09-01T11:51:42Z,2020-09-14T15:18:53Z,"['Bug 🐞', 'Regression', 'eng:bug-auto-found']",0,0,False
688724758,3qdev,2020-08-30T14:03:06Z,,"['Bug 🐞', 'P3']",2,0,False
688669640,dosboxd,2020-08-30T07:22:05Z,2020-09-15T06:10:21Z,['Bug 🐞'],0,0,False
688144533,SimonBasca,2020-08-28T15:10:53Z,2020-08-28T15:44:04Z,['Bug 🐞'],0,0,False
687468392,garvankeeley,2020-08-27T18:56:45Z,,"['Bug 🐞', 'Crash']",0,0,False
687304024,data-sync-user,2020-08-27T14:47:43Z,,['eng:automation'],0,0,False
687200349,vasilicatamas,2020-08-27T12:24:30Z,,"['Bug 🐞', 'Needs Discovery', 'P2']",4,0,False
687157002,Ju012,2020-08-27T11:13:47Z,,"['Bug 🐞', 'P2']",1,0,False
686541064,garvankeeley,2020-08-26T18:52:31Z,2020-09-30T22:57:12Z,"['3', 'Bug 🐞', 'Crash', 'P2']",12,0,False
686443493,athomasmoz,2020-08-26T16:08:57Z,,['Feature-Request'],0,0,False
686375744,ComradeHadi,2020-08-26T14:38:30Z,2020-08-28T19:05:51Z,['Bug 🐞'],1,0,False
686350358,JohanLorenzo,2020-08-26T14:06:30Z,2020-08-26T14:43:21Z,['Bug 🐞'],3,0,False
686139020,NiklasBr,2020-08-26T08:53:01Z,,['Feature-Request'],0,0,False
685744522,dnarcese,2020-08-25T19:45:49Z,2020-08-31T15:47:26Z,['2'],1,0,False
685660640,garvankeeley,2020-08-25T17:23:29Z,2020-09-24T17:22:53Z,['Bug 🐞'],3,0,False
685584753,SimonBasca,2020-08-25T15:31:11Z,,"['Bug 🐞', 'P2']",2,0,False
685581659,SimonBasca,2020-08-25T15:27:04Z,,"['Bug 🐞', 'P2']",1,0,False
685550775,jevans-mozilla,2020-08-25T14:47:23Z,2020-10-15T17:04:17Z,['Technical Debt'],0,0,False
685549189,jevans-mozilla,2020-08-25T14:45:27Z,,"['3', 'P1']",4,0,False
685543062,SimonBasca,2020-08-25T14:39:11Z,2021-03-25T17:01:17Z,"['Bug 🐞', 'P3']",1,0,False
685540601,SimonBasca,2020-08-25T14:36:37Z,,"['Bug 🐞', 'P2']",1,0,False
685527139,jevans-mozilla,2020-08-25T14:21:32Z,2020-09-08T21:22:26Z,"['5', 'P1']",0,0,False
685523603,jevans-mozilla,2020-08-25T14:17:11Z,2020-09-18T19:34:22Z,"['P1', 'Should', 'Technical Debt']",0,0,False
685523516,jevans-mozilla,2020-08-25T14:17:05Z,2020-09-18T19:34:17Z,"['P1', 'Should', 'Technical Debt']",0,0,False
685500600,SimonBasca,2020-08-25T13:47:14Z,,"['Bug 🐞', 'P3']",1,0,False
684904470,nbhasin2,2020-08-24T19:18:08Z,2020-09-24T17:36:22Z,"['2', 'Task 🛠']",0,0,False
682163675,athomasmoz,2020-08-19T20:37:13Z,2020-08-28T19:16:28Z,"['1', 'Must']",1,0,False
681893703,SimonBasca,2020-08-19T14:37:45Z,2020-10-23T19:25:59Z,"['2', 'Bug 🐞', 'P2', 'QA Verified']",4,0,False
681829827,yusadogru,2020-08-19T13:13:27Z,2021-04-07T20:50:26Z,['contrib-patch'],0,0,False
681096524,hennrynusasatria,2020-08-18T14:39:19Z,,['Feature-Request'],2,1,False
680980387,isabelrios,2020-08-18T11:53:51Z,2020-08-18T21:27:13Z,['eng:automation'],0,0,False
680488906,athomasmoz,2020-08-17T19:55:46Z,2020-09-02T21:52:26Z,"['2', 'Must']",7,0,False
680403243,isabelrios,2020-08-17T17:29:09Z,2020-09-23T09:37:17Z,"['eng:automation', 'eng:ui-test', 'iOS14']",1,0,False
679740581,jamielinux,2020-08-16T11:48:30Z,2020-09-14T17:04:52Z,['Feature-Request'],2,0,False
679739131,jamielinux,2020-08-16T11:35:57Z,,['Feature-Request'],0,1,False
679704746,Ju012,2020-08-16T07:11:43Z,2020-09-01T16:16:52Z,['Bug 🐞'],3,0,False
679704242,Ju012,2020-08-16T07:08:16Z,2020-08-16T07:10:44Z,['Bug 🐞'],1,0,False
679641917,kpetremann,2020-08-15T21:07:09Z,,"['Bug 🐞', 'P16107', 'P3']",0,0,False
679388745,athomasmoz,2020-08-14T20:34:53Z,2020-08-28T19:17:38Z,"['2', 'Must']",0,0,False
679388447,athomasmoz,2020-08-14T20:34:11Z,2020-08-28T19:15:50Z,"['2', 'Must']",0,0,False
679387936,athomasmoz,2020-08-14T20:32:57Z,2020-08-20T15:21:01Z,"['1', 'iOS14']",0,0,False
679387384,athomasmoz,2020-08-14T20:31:41Z,2020-08-20T15:21:05Z,"['2', 'Must', 'iOS14']",1,0,False
679384838,athomasmoz,2020-08-14T20:25:41Z,2020-08-20T15:21:09Z,"['2', 'Must', 'iOS14']",0,0,False
678673377,garvankeeley,2020-08-13T19:10:42Z,,"['5', 'Bug 🐞', 'P2']",1,0,False
678670067,athomasmoz,2020-08-13T19:04:49Z,2020-09-14T15:18:05Z,"['1', 'Must', 'QA Verified']",3,0,False
678395874,csuciu,2020-08-13T12:24:27Z,2021-06-28T10:30:26Z,"['Bug 🐞', 'Contributor OK', 'P16107', 'P3']",7,0,False
678311547,isabelrios,2020-08-13T09:57:32Z,2020-09-09T12:55:24Z,"['eng:automation', 'eng:ui-test']",2,0,False
678004826,athomasmoz,2020-08-12T21:59:43Z,2020-09-22T23:41:59Z,"['3', 'Needs-Strings', 'QA Verified']",3,0,False
677678256,csuciu,2020-08-12T13:05:17Z,2020-08-25T15:46:41Z,"['Bug 🐞', 'Contributor OK', 'Crash', 'P2', 'QA Verified']",4,0,False
677207474,data-sync-user,2020-08-11T21:24:30Z,,"['3', 'Should', 'Technical Improvement']",0,0,False
677141746,jhhlim,2020-08-11T19:34:21Z,,['Bug 🐞'],4,0,False
676904803,SimonBasca,2020-08-11T14:03:33Z,,"['2', 'Accessibility', 'Bug 🐞', 'P2']",0,1,False
676497078,kaylagalway,2020-08-11T00:34:46Z,2020-09-10T19:50:00Z,"['5', 'Should', 'iOS14']",0,0,False
676494965,kaylagalway,2020-08-11T00:27:24Z,,"['5', 'iOS14']",0,0,False
676489801,kaylagalway,2020-08-11T00:10:20Z,,"['3', 'iOS14']",0,1,False
676488757,kaylagalway,2020-08-11T00:07:20Z,,"['3', 'iOS14']",0,0,False
676486931,kaylagalway,2020-08-11T00:01:54Z,2020-08-20T15:22:51Z,['5'],1,0,False
676415311,athomasmoz,2020-08-10T21:04:00Z,2020-08-13T03:30:28Z,['1'],1,0,False
675247096,garvankeeley,2020-08-07T20:06:04Z,2020-08-25T15:05:14Z,"['3', 'Bug 🐞', 'Must']",1,0,False
675092598,athomasmoz,2020-08-07T15:31:53Z,2020-08-26T17:09:27Z,"['3', 'Bug 🐞', 'Must', 'P1', 'QA Verified', 'iOS14']",3,0,False
674687591,vphong,2020-08-07T01:07:49Z,,['Technical Debt'],0,0,False
673971615,ryanpcmcquen,2020-08-06T02:43:32Z,,['Feature-Request'],0,0,False
673832529,data-sync-user,2020-08-05T20:38:55Z,2020-11-27T21:03:58Z,"['2', 'Must', 'QA Verified', 'ios14-widget']",3,0,False
673150166,athomasmoz,2020-08-04T23:41:46Z,2020-08-13T03:30:27Z,['1'],1,0,False
673149982,athomasmoz,2020-08-04T23:41:14Z,2020-08-13T03:30:27Z,['1'],2,0,False
673147273,athomasmoz,2020-08-04T23:32:49Z,2020-09-10T14:19:37Z,"['2', 'QA Verified', 'Should']",7,1,False
673146358,athomasmoz,2020-08-04T23:30:05Z,2020-09-02T21:51:56Z,"['2', 'Must', 'QA Verified']",3,0,False
672992705,athomasmoz,2020-08-04T18:33:36Z,2020-08-25T14:41:29Z,"['Must', 'QA Verified', 'ios14-widget']",3,0,False
672982987,athomasmoz,2020-08-04T18:15:41Z,,"['Could', 'ios14-widget']",0,0,False
672905606,athomasmoz,2020-08-04T16:02:48Z,2020-08-05T18:32:10Z,['ios14-widget'],2,0,False
672883991,athomasmoz,2020-08-04T15:31:35Z,2020-09-28T15:05:46Z,"['3', 'QA Verified', 'Should', 'ios14-widget']",2,0,False
672882246,athomasmoz,2020-08-04T15:29:05Z,,"['3', 'Feature-Request', 'Should', 'ios14-widget']",2,0,False
672879340,athomasmoz,2020-08-04T15:25:08Z,2020-09-28T15:06:00Z,"['3', 'QA Verified', 'Should', 'ios14-widget']",1,0,False
672878780,sblatz,2020-08-04T15:24:26Z,,"['Bug 🐞', 'iOS14']",1,0,False
672878276,garvankeeley,2020-08-04T15:23:44Z,2020-09-08T21:23:19Z,"['Blocked', 'Bug 🐞']",2,0,False
672875356,athomasmoz,2020-08-04T15:19:50Z,2020-08-25T14:41:25Z,"['Must', 'QA Verified', 'ios14-widget']",4,0,False
672865004,athomasmoz,2020-08-04T15:05:50Z,2020-08-05T22:02:20Z,"['1', 'QA Verified']",2,0,False
671653325,De-Panther,2020-08-02T17:10:36Z,,['Bug 🐞'],0,0,False
670055293,garvankeeley,2020-07-31T17:47:10Z,2020-09-14T16:20:37Z,"['3', 'Bug 🐞', 'Must', 'P1', 'security']",0,0,False
